"YEAR","ID_","AGE","EDUC","SEX","RACE","RICHWORK","JOBINC","GETAHEAD","TIMEPDWK","TIMELEIS","WRKEARN","WRKENJOY","SECJOB","HIINC","PROMOTN","INTJOB","WRKINDP","HLPOTHS","HLPSOC","FLEXHRS","IWRKHARD","JOBSAT","HELPORG1"
1998,783,34,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,784,72,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,785,71,10,2,1,0,0,0,8,1,8,4,1,1,1,1,1,1,1,1,0,0,0
1998,786,81,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,787,80,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,788,72,5,1,1,0,0,3,8,1,2,2,1,5,4,2,2,2,2,2,0,0,0
1998,789,55,5,2,1,0,0,1,8,3,8,4,8,2,3,3,8,3,8,3,0,0,0
1998,790,81,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,791,61,16,2,1,0,0,0,8,1,5,1,1,2,1,1,3,1,2,4,0,0,0
1998,792,29,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,793,20,13,2,1,2,0,1,2,3,2,2,1,2,1,1,3,2,1,2,3,3,2
1998,794,21,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,795,73,14,2,1,0,0,1,8,2,4,2,2,2,1,1,1,1,1,1,0,0,0
1998,796,72,9,2,1,0,0,1,8,3,3,3,1,2,1,1,1,2,2,1,0,0,0
1998,797,22,14,1,1,1,0,2,3,2,4,2,1,3,2,2,3,2,2,3,3,1,2
1998,798,47,15,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,799,69,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,800,46,15,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,801,68,8,2,2,0,0,0,9,9,2,4,2,2,9,2,2,2,2,2,0,0,0
1998,802,24,12,1,1,1,0,1,3,1,4,2,2,1,1,1,3,2,3,2,2,3,2
1998,803,68,12,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,804,36,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,805,39,8,1,1,1,0,3,1,3,1,1,1,2,2,2,2,2,2,8,2,1,1
1998,806,27,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,807,28,9,1,1,1,0,1,3,5,4,2,3,3,2,2,3,2,2,3,3,3,2
1998,808,32,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,809,22,11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,810,87,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,811,52,17,2,1,0,0,0,5,3,4,3,2,3,2,2,4,4,2,3,2,3,3
1998,812,73,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,813,41,19,1,1,0,0,0,4,2,4,2,8,8,8,8,8,8,8,8,3,2,2
1998,814,30,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,815,70,15,2,1,0,0,1,8,3,4,8,1,2,1,1,2,2,2,2,0,0,0
1998,816,72,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,817,83,16,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,818,34,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,819,39,20,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,820,58,17,2,1,0,0,1,8,1,5,3,2,2,2,2,3,2,2,2,0,0,0
1998,821,45,12,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,822,72,19,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,823,61,13,2,1,0,0,0,8,1,5,4,1,2,2,2,2,1,2,2,3,1,3
1998,824,54,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,825,65,13,2,1,1,0,1,3,2,5,2,1,2,1,1,1,2,1,2,1,2,2
1998,826,39,20,1,1,1,0,1,4,1,4,2,1,2,2,1,2,1,1,2,3,1,2
1998,827,73,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,828,70,13,2,1,2,0,1,4,3,4,2,1,3,4,2,5,4,4,3,3,2,8
1998,829,79,16,1,1,0,0,1,8,2,4,5,2,2,2,1,2,2,2,3,0,0,0
1998,830,74,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,831,38,18,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,832,79,20,1,1,0,0,0,3,3,4,3,2,2,2,2,3,2,2,3,0,0,0
1998,833,56,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,834,71,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,835,84,14,1,1,0,0,2,3,1,3,2,9,9,9,9,9,9,9,9,0,0,0
1998,836,51,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,837,57,12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,838,73,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,839,43,20,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,840,53,17,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,841,87,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,842,39,16,2,1,2,0,2,4,2,4,3,2,2,3,1,2,2,2,2,2,2,2
1998,843,25,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,844,78,12,2,1,0,0,0,3,2,3,2,1,2,9,2,2,1,2,3,0,0,0
1998,845,75,12,2,2,0,0,0,8,1,3,3,9,9,9,9,9,9,9,9,0,0,0
1998,846,53,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,847,52,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,848,30,14,1,1,1,0,1,3,3,4,4,1,1,1,1,1,1,1,3,9,2,1
1998,849,32,13,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,850,47,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,851,26,12,1,2,1,0,1,2,4,4,4,2,2,2,2,2,2,2,2,1,2,2
1998,852,22,14,2,1,1,0,1,4,1,3,1,1,1,1,1,1,1,1,2,3,6,2
1998,853,37,16,2,1,1,0,1,3,2,4,2,1,2,2,2,2,2,2,3,2,2,3
1998,854,37,14,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,855,25,11,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,856,20,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,857,69,8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,858,80,9,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,859,86,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,860,82,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,861,73,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,862,74,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,863,54,8,1,1,0,0,1,3,2,4,3,1,2,2,1,2,2,2,3,0,0,0
1998,864,61,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,865,51,18,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,866,45,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,867,43,16,2,1,2,0,1,5,2,5,3,3,3,3,2,2,2,2,2,3,2,2
1998,868,52,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,869,67,13,2,1,0,0,0,4,1,5,2,1,2,1,1,1,2,3,3,3,1,1
1998,870,49,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,871,19,12,2,1,0,0,0,1,2,4,1,3,2,2,1,1,1,1,2,3,1,2
1998,872,51,12,2,1,2,0,1,3,1,3,4,1,1,1,1,1,1,1,1,3,3,2
1998,873,62,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,874,35,18,2,1,1,0,1,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2
1998,875,75,8,1,2,0,0,0,4,2,3,4,1,1,1,1,1,1,1,1,0,0,0
1998,876,19,11,1,1,0,0,1,8,1,3,2,8,8,8,8,8,8,8,8,0,0,0
1998,877,34,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,878,33,11,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,879,75,13,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,880,30,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,881,53,14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,882,23,12,1,2,1,0,1,1,2,2,1,9,9,9,9,9,9,9,9,2,4,4
1998,883,47,12,1,1,2,0,1,3,2,3,5,2,3,3,2,3,2,3,2,2,3,2
1998,884,19,13,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,885,76,11,2,1,0,0,0,8,4,4,2,1,2,2,1,1,2,2,2,0,0,0
1998,886,67,12,2,1,0,0,0,2,2,4,3,2,3,3,2,2,2,2,3,2,2,2
1998,887,42,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,888,28,14,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,889,36,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,890,29,12,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,891,19,10,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,892,62,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,893,24,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,894,28,13,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,895,47,12,1,1,0,0,0,3,1,4,4,1,2,1,1,1,1,2,4,3,3,2
1998,896,40,3,1,1,1,0,3,5,2,1,1,2,2,4,2,2,2,2,2,3,1,1
1998,897,48,14,1,1,0,0,0,3,9,9,9,1,4,2,3,3,2,2,2,3,3,1
1998,898,71,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,899,47,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,900,42,12,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,901,30,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,902,55,12,1,1,1,0,1,4,2,4,2,1,2,2,2,2,2,2,2,3,5,2
1998,903,33,11,1,1,1,0,1,3,2,2,1,1,1,1,1,1,1,1,3,3,1,1
1998,904,35,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,905,31,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,906,50,11,1,1,2,0,2,4,3,3,5,2,1,2,3,2,2,3,4,2,2,2
1998,907,71,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,908,28,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,909,66,12,2,1,1,0,3,3,3,3,2,1,2,1,1,2,2,2,3,3,2,2
1998,910,80,12,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,911,45,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,912,39,12,2,1,1,0,1,4,1,4,2,1,1,1,1,1,1,1,2,3,2,2
1998,913,73,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,914,35,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,915,62,9,2,1,2,0,1,3,1,1,5,1,1,1,1,1,1,1,1,3,3,3
1998,916,41,10,2,1,0,0,0,4,1,4,2,1,1,1,2,2,2,2,3,3,3,2
1998,917,60,12,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,918,51,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,919,71,9,2,1,0,0,0,2,5,5,1,1,1,2,1,1,1,1,1,0,0,0
1998,920,46,18,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,921,19,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,922,43,14,1,3,1,0,1,3,3,4,4,1,2,2,2,2,2,2,2,2,2,3
1998,923,28,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,924,65,14,1,1,1,0,1,3,2,4,2,1,3,3,2,2,2,2,2,3,1,1
1998,925,33,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,926,26,16,2,3,1,0,2,3,2,4,2,3,4,2,2,2,2,2,4,3,2,3
1998,927,34,16,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,928,38,16,2,1,0,0,0,3,1,4,2,2,2,2,1,2,2,2,3,3,2,2
1998,929,21,14,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,930,61,14,2,1,0,0,2,5,1,3,2,1,2,2,1,2,2,2,2,0,0,0
1998,931,30,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,932,37,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,933,37,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,934,79,12,2,1,0,0,0,8,3,2,4,1,3,2,2,8,2,2,3,0,0,0
1998,935,32,15,2,1,0,0,1,1,3,4,2,1,1,1,1,1,1,1,2,0,0,0
1998,936,34,15,2,1,1,0,1,4,1,3,2,2,2,2,2,1,2,3,2,0,0,0
1998,937,30,20,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,938,19,12,2,1,2,0,2,9,9,9,9,1,4,2,1,2,2,2,3,2,3,2
1998,939,46,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,940,48,20,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,941,31,20,1,1,0,0,0,3,1,2,1,1,1,1,1,1,1,1,1,3,3,1
1998,942,67,12,2,1,0,0,1,8,2,4,3,2,2,2,1,2,2,2,3,0,0,0
1998,943,27,12,2,1,1,0,3,9,9,9,9,1,3,1,1,1,1,1,3,1,5,3
1998,944,44,14,1,1,1,0,1,4,1,5,2,2,3,2,1,1,2,1,1,3,2,2
1998,945,51,18,2,1,0,0,0,5,1,4,2,1,2,2,1,1,2,2,2,3,2,1
1998,946,30,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,947,45,18,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,948,32,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,949,67,19,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,950,63,16,2,1,0,0,0,2,3,4,2,1,2,2,2,2,3,2,1,0,0,0
1998,951,69,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,952,31,20,2,1,1,0,2,4,2,5,1,1,2,1,1,2,1,1,3,3,2,2
1998,953,36,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,954,20,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,955,39,14,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,956,36,16,2,1,0,0,0,8,2,4,2,2,2,1,3,2,2,2,1,0,0,0
1998,957,22,15,1,3,1,0,1,3,2,4,2,3,2,2,2,3,2,2,3,1,3,3
1998,958,31,16,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,959,35,14,2,1,0,0,1,2,2,4,2,1,2,2,2,2,2,2,2,0,0,0
1998,960,47,15,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,961,46,16,2,1,2,0,2,4,2,5,2,2,2,2,2,2,2,2,2,3,2,2
1998,962,40,20,2,1,1,0,9,8,2,5,2,2,4,2,2,1,1,2,1,3,1,4
1998,963,63,12,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,964,73,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,965,82,12,2,1,0,0,0,5,3,4,4,1,3,2,1,2,2,2,1,0,0,0
1998,966,63,12,2,1,1,0,1,4,1,1,4,1,2,1,1,1,1,1,1,3,1,2
1998,967,41,16,1,1,1,0,1,3,3,4,2,2,2,2,2,2,2,3,3,3,2,1
1998,968,67,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,969,41,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,970,67,12,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,971,30,12,1,1,0,0,0,1,1,1,2,1,1,1,1,2,1,1,2,0,0,0
1998,972,29,13,1,2,2,0,1,2,1,4,2,1,2,1,1,1,1,1,2,3,2,1
1998,973,24,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,974,40,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,975,23,16,2,1,1,0,2,2,1,5,2,2,3,2,1,2,2,1,3,3,5,2
1998,976,29,11,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,977,37,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,978,26,15,2,1,1,0,1,3,2,3,2,2,2,2,2,3,3,2,3,1,3,2
1998,979,69,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,980,28,13,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,981,75,8,2,1,0,0,1,8,3,8,8,1,1,2,2,1,2,1,1,0,0,0
1998,982,34,16,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,983,21,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,984,63,14,2,1,0,0,0,8,1,5,2,1,2,4,1,3,1,1,3,3,2,1
1998,985,63,18,2,1,0,0,0,4,2,4,2,1,2,1,1,3,3,2,2,0,0,0
1998,986,58,12,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,987,78,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,988,52,13,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,989,80,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,990,33,12,1,1,1,0,1,4,2,1,2,1,1,1,1,2,2,1,1,3,3,1
1998,991,39,15,2,1,2,0,1,5,2,4,3,1,2,2,2,2,2,2,2,2,2,3
1998,992,35,12,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,993,28,12,1,1,0,0,0,4,2,3,3,1,2,2,1,2,2,3,3,3,2,1
1998,994,36,14,2,1,1,0,3,2,1,2,4,1,1,1,1,1,1,1,2,3,2,1
1998,995,56,18,2,1,1,0,2,3,2,5,2,2,3,2,1,3,2,2,3,3,1,1
1998,996,22,14,2,1,0,0,0,3,3,4,2,1,4,2,2,2,2,2,2,2,1,2
1998,997,72,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,998,74,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,999,45,15,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1000,33,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1001,32,12,2,1,0,0,0,3,3,3,3,2,3,2,2,3,3,3,3,0,0,0
1998,1002,49,12,2,1,1,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2
1998,1003,47,17,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1004,51,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1005,45,12,2,1,0,0,0,4,2,4,2,1,2,2,4,2,4,4,2,2,1,2
1998,1006,55,18,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1007,82,16,2,1,0,0,1,8,1,5,1,2,2,1,1,1,1,1,3,0,0,0
1998,1008,42,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1009,27,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1010,20,12,2,1,0,0,0,3,3,3,4,2,3,2,1,3,2,2,2,3,2,2
1998,1011,33,14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1012,63,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1013,19,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1014,45,11,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1015,43,12,2,3,1,0,1,3,3,5,1,1,3,1,1,1,1,1,3,3,1,1
1998,1016,67,14,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1017,45,16,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1018,34,12,1,3,0,0,0,2,2,3,2,1,1,1,1,1,1,1,2,0,0,0
1998,1019,37,11,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1020,32,14,2,3,0,0,0,1,1,2,1,1,1,1,1,4,1,1,1,0,0,0
1998,1021,37,12,2,1,1,0,2,2,2,3,2,1,1,1,1,1,1,1,2,0,0,0
1998,1022,49,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1023,39,12,2,3,1,0,1,2,1,1,2,1,2,1,1,3,1,1,5,2,3,2
1998,1024,51,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1025,33,15,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1026,64,8,2,3,0,0,3,8,2,5,5,2,1,2,1,4,1,1,1,0,0,0
1998,1027,36,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1028,34,12,2,3,2,0,1,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1
1998,1029,87,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1030,19,8,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1031,39,16,2,2,0,0,0,3,2,2,1,1,2,1,1,2,2,2,2,1,1,2
1998,1032,50,10,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1033,40,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1034,51,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1035,36,13,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1036,23,13,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1037,21,12,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1038,36,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1039,23,13,1,3,0,0,0,1,1,4,2,2,3,2,2,2,2,3,3,2,4,3
1998,1040,28,12,2,2,2,0,2,8,2,4,2,2,1,1,3,3,3,3,4,2,3,3
1998,1041,18,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1042,51,16,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1043,43,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1044,20,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1045,65,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1046,56,10,2,3,1,0,1,3,3,2,4,2,2,1,2,2,2,2,2,2,1,8
1998,1047,34,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1048,18,11,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1049,86,14,1,1,0,0,0,8,8,5,5,8,5,8,5,5,5,5,5,0,0,0
1998,1050,21,12,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1051,63,13,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1052,40,12,1,1,1,0,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,1
1998,1053,65,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1054,50,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1055,38,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1056,85,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1057,23,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1058,41,16,1,1,1,0,1,9,3,5,1,1,1,1,1,1,1,1,2,3,4,1
1998,1059,47,12,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1060,40,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1061,33,16,2,1,1,0,1,3,1,5,2,2,2,2,1,1,1,1,1,2,5,4
1998,1062,45,12,1,2,2,0,3,9,1,5,1,1,1,1,1,1,1,1,2,0,0,0
1998,1063,75,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
